Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
Pork egg foo yung (young)White rice with tomato sauceWhite rice with tomato sauce,148427820,450,569.996355600498,22.6600805400614,6.69084705626841,37.5465391373347,51.2773338720142,456.35108294713,11.1335076261881,1836.87265632612,2.08807095538147,0.892297799706686,main_dishsideside,"['milkfat', 'sesameoil', 'porkmeat', 'peanutoil', 'milknonfatsolids', 'oliveoil', 'waterchestnut', 'onionbulb', 'soybeanoil', 'eggwhole', 'saffloweroil', 'cornfieldoil', 'beanmungseed', 'sunfloweroil', 'cottonseedoil', 'milkwater', 'porkfat', 'rapeseedoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",4,4
"Shrimp egg foo yung (young)Pastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",139009530,450,795.273400849268,26.8198591644662,5.92609358727579,34.3029882411357,103.123732464074,537.020109689214,46.1202438182937,882.482290769921,3.25899809446428,1.54911563364902,main_dishsideside,"['oliveoil', 'peanutoil', 'cornfieldoil', 'celery', 'soybeanoil', 'mushroom', 'sunfloweroil', 'soybeanseed', 'saffloweroil', 'rapeseedoil', 'sesameoil', 'eggwhole', 'cottonseedoil', 'onionbulb', 'carrot', 'wheatflour', 'fish-shellfishcrustacean']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",3,2
"Shrimp egg foo yung (young)Pastry, Chinese, made with rice flourWhite rice with tomato sauce",143718680,450,652.847376941763,22.1669099189243,5.31727524512412,34.0121789132893,77.886813004932,537.020109689214,28.4506377042432,1379.68001759728,2.96897261925362,1.5786501467577,main_dishsideside,"['oliveoil', 'peanutoil', 'cornfieldoil', 'celery', 'soybeanoil', 'mushroom', 'sunfloweroil', 'soybeanseed', 'saffloweroil', 'rapeseedoil', 'sesameoil', 'eggwhole', 'cottonseedoil', 'onionbulb', 'carrot', 'wheatflour', 'fish-shellfishcrustacean']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,3
"Shrimp egg foo yung (young)White rice with tomato saucePastry, Chinese, made with rice flour",143718680,450,652.847376941763,22.1669099189243,5.31727524512412,34.0121789132893,77.886813004932,537.020109689214,28.4506377042432,1379.68001759728,2.96897261925362,1.5786501467577,main_dishsideside,"['oliveoil', 'peanutoil', 'cornfieldoil', 'celery', 'soybeanoil', 'mushroom', 'sunfloweroil', 'soybeanseed', 'saffloweroil', 'rapeseedoil', 'sesameoil', 'eggwhole', 'cottonseedoil', 'onionbulb', 'carrot', 'wheatflour', 'fish-shellfishcrustacean']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",3,3
Shrimp egg foo yung (young)White rice with tomato sauceWhite rice with tomato sauce,148427830,450,510.421353034258,17.5139606733825,4.70845690297244,33.7213695854429,52.6498935457903,537.020109689214,10.7810315901927,1876.87774442463,2.67894714404296,1.60818465986638,main_dishsideside,"['oliveoil', 'peanutoil', 'cornfieldoil', 'celery', 'soybeanoil', 'mushroom', 'sunfloweroil', 'soybeanseed', 'saffloweroil', 'rapeseedoil', 'sesameoil', 'eggwhole', 'cottonseedoil', 'onionbulb', 'carrot', 'wheatflour', 'fish-shellfishcrustacean']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,5
"Beef egg foo yung (young)Pastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",139009540,450,852.403199752376,31.504502674521,7.83422887063959,39.6731893380279,102.095396083818,457.038391224863,46.0059842204875,825.352491866813,3.25899809446428,1.47312271218829,main_dishsideside,"['soybeanoil', 'eggwhole', 'sunfloweroil', 'onionbulb', 'spicesother', 'beeffat', 'cornfieldoil', 'milknonfatsolids', 'cottonseedoil', 'waterchestnut', 'milkwater', 'beefmeat', 'milkfat', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'beanmungseed']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",3,1
"Beef egg foo yung (young)Pastry, Chinese, made with rice flourWhite rice with tomato sauce",143718690,450,709.977175844871,26.8515534289791,7.22541052848792,39.3823800101815,76.8584766246761,457.038391224863,28.336378106437,1322.55021869417,2.96897261925362,1.50265722529697,main_dishsideside,"['soybeanoil', 'eggwhole', 'sunfloweroil', 'onionbulb', 'spicesother', 'beeffat', 'cornfieldoil', 'milknonfatsolids', 'cottonseedoil', 'waterchestnut', 'milkwater', 'beefmeat', 'milkfat', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'beanmungseed']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,3
"Beef egg foo yung (young)White rice with tomato saucePastry, Chinese, made with rice flour",143718690,450,709.977175844871,26.8515534289791,7.22541052848792,39.3823800101815,76.8584766246761,457.038391224863,28.336378106437,1322.55021869417,2.96897261925362,1.50265722529697,main_dishsideside,"['soybeanoil', 'eggwhole', 'sunfloweroil', 'onionbulb', 'spicesother', 'beeffat', 'cornfieldoil', 'milknonfatsolids', 'cottonseedoil', 'waterchestnut', 'milkwater', 'beefmeat', 'milkfat', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'beanmungseed']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",3,3
Beef egg foo yung (young)White rice with tomato sauceWhite rice with tomato sauce,148427840,450,567.551151937366,22.1986041834373,6.61659218633624,39.0915706823351,51.6215571655344,457.038391224863,10.6667719923865,1819.74794552153,2.67894714404296,1.53219173840565,main_dishsideside,"['soybeanoil', 'eggwhole', 'sunfloweroil', 'onionbulb', 'spicesother', 'beeffat', 'cornfieldoil', 'milknonfatsolids', 'cottonseedoil', 'waterchestnut', 'milkwater', 'beefmeat', 'milkfat', 'rapeseedoil', 'waterindirectallsources', 'saffloweroil', 'beanmungseed']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",4,4
"Egg drop soupPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",139204400,450,554.395437592158,13.3784911961142,2.1362994044005,7.83786176887271,101.168376123977,57.3770491803279,38.4617414057304,939.314265475468,3.14099228033655,0.233561055298199,main_dishsideside,"['chickenfat', 'waterindirectallsources', 'chickenmeat', 'eggwhole', 'chickenmeatbyproducts']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,1
"Egg drop soupPastry, Chinese, made with rice flourWhite rice with tomato sauce",143913550,450,411.969413684653,8.72554195057232,1.52748106224882,7.54705244102634,75.9314566648355,57.3770491803279,20.7921352916799,1436.51199230282,2.85096680512589,0.263095568406877,main_dishsideside,"['chickenfat', 'waterindirectallsources', 'chickenmeat', 'eggwhole', 'chickenmeatbyproducts']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,1
"Egg drop soupWhite rice with tomato saucePastry, Chinese, made with rice flour",143913550,450,411.969413684653,8.72554195057232,1.52748106224882,7.54705244102634,75.9314566648355,57.3770491803279,20.7921352916799,1436.51199230282,2.85096680512589,0.263095568406877,main_dishsideside,"['chickenfat', 'waterindirectallsources', 'chickenmeat', 'eggwhole', 'chickenmeatbyproducts']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,1
Egg drop soupWhite rice with tomato sauceWhite rice with tomato sauce,148622700,450,269.543389777148,4.07259270503048,0.918662720097147,7.25624311317997,50.6945372056938,57.3770491803279,3.12252917762935,1933.70971913018,2.56094132991523,0.292630081515555,main_dishsideside,"['chickenfat', 'waterindirectallsources', 'chickenmeat', 'eggwhole', 'chickenmeatbyproducts']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,2
"Won ton (wonton), fried, meat filledPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165015410,450,960.456697298802,39.5492202729045,8.06015617748073,26.714587394412,125.3751276339,46.0526315789474,45.5060684117701,1175.293557969,5.7348231690337,2.24360524257221,main_dishsideside,"['pepperblackandwhite', 'beefmeatbyproducts', 'sheepfat', 'oliveoil', 'porkmeat', 'wheatflour', 'eggwhole', 'rapeseedoil', 'sheepmeat', 'beefmeat', 'beeffat', 'soybeanoil', 'porkfat', 'peanutoil', 'sunfloweroil', 'waterchestnut', 'porkmeatbyproducts', 'oniongreen', 'saffloweroil', 'cornfieldoil', 'sesameoil', 'sheepmeatbyproducts', 'cottonseedoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,2
"Won ton (wonton), fried, meat filledPastry, Chinese, made with rice flourWhite rice with tomato sauce",169724560,450,818.030673391297,34.8962710273626,7.45133783532906,26.4237780665656,100.138208174758,46.0526315789474,27.8364622977195,1672.49128479636,5.44479769382304,2.27313975568089,main_dishsideside,"['pepperblackandwhite', 'beefmeatbyproducts', 'sheepfat', 'oliveoil', 'porkmeat', 'wheatflour', 'eggwhole', 'rapeseedoil', 'sheepmeat', 'beefmeat', 'beeffat', 'soybeanoil', 'porkfat', 'peanutoil', 'sunfloweroil', 'waterchestnut', 'porkmeatbyproducts', 'oniongreen', 'saffloweroil', 'cornfieldoil', 'sesameoil', 'sheepmeatbyproducts', 'cottonseedoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,2
"Won ton (wonton), fried, meat filledWhite rice with tomato saucePastry, Chinese, made with rice flour",169724560,450,818.030673391297,34.8962710273626,7.45133783532906,26.4237780665656,100.138208174758,46.0526315789474,27.8364622977195,1672.49128479636,5.44479769382304,2.27313975568089,main_dishsideside,"['pepperblackandwhite', 'beefmeatbyproducts', 'sheepfat', 'oliveoil', 'porkmeat', 'wheatflour', 'eggwhole', 'rapeseedoil', 'sheepmeat', 'beefmeat', 'beeffat', 'soybeanoil', 'porkfat', 'peanutoil', 'sunfloweroil', 'waterchestnut', 'porkmeatbyproducts', 'oniongreen', 'saffloweroil', 'cornfieldoil', 'sesameoil', 'sheepmeatbyproducts', 'cottonseedoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,2
"Won ton (wonton), fried, meat filledWhite rice with tomato sauceWhite rice with tomato sauce",174433710,450,675.604649483792,30.2433217818208,6.84251949317738,26.1329687387192,74.9012887156162,46.0526315789474,10.166856183669,2169.68901162371,5.15477221861238,2.30267426878957,main_dishsideside,"['pepperblackandwhite', 'beefmeatbyproducts', 'sheepfat', 'oliveoil', 'porkmeat', 'wheatflour', 'eggwhole', 'rapeseedoil', 'sheepmeat', 'beefmeat', 'beeffat', 'soybeanoil', 'porkfat', 'peanutoil', 'sunfloweroil', 'waterchestnut', 'porkmeatbyproducts', 'oniongreen', 'saffloweroil', 'cornfieldoil', 'sesameoil', 'sheepmeatbyproducts', 'cottonseedoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,5
"Won ton (wonton), fried, meatlessPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165015420,450,964.384427070993,39.6130458817026,8.06462397009661,26.7293163810577,125.366290241912,44.7761194029851,45.5497644054857,1178.28845192029,5.10147674326779,0.494765150844789,main_dishsideside,"['eggwhole', 'wheatflour']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,2
"Won ton (wonton), fried, meatlessPastry, Chinese, made with rice flourWhite rice with tomato sauce",169724570,450,821.958403163488,34.9600966361607,7.45580562794493,26.4385070532113,100.12937078277,44.7761194029851,27.8801582914352,1675.48617874765,4.81145126805713,0.524299663953467,main_dishsideside,"['eggwhole', 'wheatflour']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,2
"Won ton (wonton), fried, meatlessWhite rice with tomato saucePastry, Chinese, made with rice flour",169724570,450,821.958403163488,34.9600966361607,7.45580562794493,26.4385070532113,100.129370782771,44.7761194029851,27.8801582914352,1675.48617874765,4.81145126805713,0.524299663953467,main_dishsideside,"['eggwhole', 'wheatflour']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,2
"Won ton (wonton), fried, meatlessWhite rice with tomato sauceWhite rice with tomato sauce",174433720,450,679.532379255983,30.3071473906189,6.84698728579325,26.1476977253649,74.8924513236288,44.7761194029851,10.2105521773847,2172.683905575,4.52142579284647,0.553834177062145,main_dishsideside,"['eggwhole', 'wheatflour']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,5
"Lo mein, NFSPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040410,450,853.022486772486,26.5893518518519,5.24134038800705,22.0132716049383,131.165917107584,30,42.0988315696648,632.859347442681,5.86640211640212,1.37732278524814,main_dishsideside,"['beanmungseed', 'garlicbulb', 'soybeanoil', 'rapeseedoil', 'sheepfat', 'beefmeat', 'oniongreen', 'porkmeat', 'peanutoil', 'chickenfat', 'sunfloweroil', 'soybeanseed', 'wheatflour', 'turkeymeat', 'oliveoil', 'waterindirectallsources', 'cottonseedoil', 'sheepmeat', 'porkfat', 'grapewineandsherry', 'chickenmeat', 'saffloweroil', 'sesameoil', 'beetsugar', 'gingerdried', 'sugarcanesugar', 'cornfieldoil', 'turkeyfat', 'beeffat']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, NFSPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749560,450,710.596462864981,21.93640260631,4.63252204585538,21.7224622770919,105.928997648442,30,24.4292254556143,1130.05707427004,5.57637664119146,1.40685729835682,main_dishsideside,"['beanmungseed', 'garlicbulb', 'soybeanoil', 'rapeseedoil', 'sheepfat', 'beefmeat', 'oniongreen', 'porkmeat', 'peanutoil', 'chickenfat', 'sunfloweroil', 'soybeanseed', 'wheatflour', 'turkeymeat', 'oliveoil', 'waterindirectallsources', 'cottonseedoil', 'sheepmeat', 'porkfat', 'grapewineandsherry', 'chickenmeat', 'saffloweroil', 'sesameoil', 'beetsugar', 'gingerdried', 'sugarcanesugar', 'cornfieldoil', 'turkeyfat', 'beeffat']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,2
"Lo mein, NFSWhite rice with tomato saucePastry, Chinese, made with rice flour",169749560,450,710.596462864981,21.93640260631,4.63252204585538,21.7224622770919,105.928997648442,30,24.4292254556143,1130.05707427004,5.57637664119146,1.40685729835682,main_dishsideside,"['beanmungseed', 'garlicbulb', 'soybeanoil', 'rapeseedoil', 'sheepfat', 'beefmeat', 'oniongreen', 'porkmeat', 'peanutoil', 'chickenfat', 'sunfloweroil', 'soybeanseed', 'wheatflour', 'turkeymeat', 'oliveoil', 'waterindirectallsources', 'cottonseedoil', 'sheepmeat', 'porkfat', 'grapewineandsherry', 'chickenmeat', 'saffloweroil', 'sesameoil', 'beetsugar', 'gingerdried', 'sugarcanesugar', 'cornfieldoil', 'turkeyfat', 'beeffat']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",2,2
"Lo mein, NFSWhite rice with tomato sauceWhite rice with tomato sauce",174458710,450,568.170438957476,17.2834533607682,4.0237037037037,21.4316529492455,80.6920781893004,30,6.75961934156378,1627.25480109739,5.2863511659808,1.4363918114655,main_dishsideside,"['beanmungseed', 'garlicbulb', 'soybeanoil', 'rapeseedoil', 'sheepfat', 'beefmeat', 'oniongreen', 'porkmeat', 'peanutoil', 'chickenfat', 'sunfloweroil', 'soybeanseed', 'wheatflour', 'turkeymeat', 'oliveoil', 'waterindirectallsources', 'cottonseedoil', 'sheepmeat', 'porkfat', 'grapewineandsherry', 'chickenmeat', 'saffloweroil', 'sesameoil', 'beetsugar', 'gingerdried', 'sugarcanesugar', 'cornfieldoil', 'turkeyfat', 'beeffat']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",3,4
"Lo mein, meatlessPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040420,450,789.413996206448,17.7273235499651,2.88134038800705,16.8627999068251,140.840917107584,4.0115176805572E-78,44.8099164753252,1089.20368706532,5.36168513527004,0.24101305923326,main_dishsideside,"['mushroom', 'beanmungseed', 'celery', 'bambooshoots', 'wheatflour', 'waterindirectallsources', 'oniongreen', 'soybeanseed', 'cabbagechinesebokchoy', 'cabbagechinesemustard', 'carrot', 'cabbagechinesenapa']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,2
"Lo mein, meatlessPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749570,450,646.987972298943,13.0743743044232,2.27252204585538,16.5719905789787,115.603997648442,2.40376535303619E-78,27.1403103612747,1586.40141389268,5.07165966005938,0.270547572341938,main_dishsideside,"['mushroom', 'beanmungseed', 'celery', 'bambooshoots', 'wheatflour', 'waterindirectallsources', 'oniongreen', 'soybeanseed', 'cabbagechinesebokchoy', 'cabbagechinesemustard', 'carrot', 'cabbagechinesenapa']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,2
"Lo mein, meatlessWhite rice with tomato saucePastry, Chinese, made with rice flour",169749570,450,646.987972298943,13.0743743044232,2.27252204585538,16.5719905789787,115.603997648442,2.40376535303619E-78,27.1403103612747,1586.40141389268,5.07165966005938,0.270547572341938,main_dishsideside,"['mushroom', 'beanmungseed', 'celery', 'bambooshoots', 'wheatflour', 'waterindirectallsources', 'oniongreen', 'soybeanseed', 'cabbagechinesebokchoy', 'cabbagechinesemustard', 'carrot', 'cabbagechinesenapa']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,2
"Lo mein, meatlessWhite rice with tomato sauceWhite rice with tomato sauce",174458720,450,504.561948391438,8.42142505888139,1.6637037037037,16.2811812511323,90.3670781893004,7.96013025515182E-79,9.47070424722416,2083.59914072003,4.78163418484872,0.300082085450616,main_dishsideside,"['mushroom', 'beanmungseed', 'celery', 'bambooshoots', 'wheatflour', 'waterindirectallsources', 'oniongreen', 'soybeanseed', 'cabbagechinesebokchoy', 'cabbagechinesemustard', 'carrot', 'cabbagechinesenapa']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",2,3
"Lo mein, with shrimpPastry, Chinese, made with rice flourPastry, Chinese, made with rice flour",165040430,450,788.439153439153,17.3851851851852,2.91134038800705,26.354938271605,131.024250440917,111.666666666667,43.4196649029981,920.776014109348,4.61640211640212,1.86378139629302,main_dishsideside,"['soybeanoil', 'sesameoil', 'oniongreen', 'waterindirectallsources', 'soybeanseed', 'beansnapsucculent', 'rapeseedoil', 'gingerdried', 'saffloweroil', 'mushroom', 'peanutoil', 'fish-shellfishcrustacean', 'cornfieldstarch', 'cornfieldoil', 'beetsugar', 'cottonseedoil', 'sunfloweroil', 'pepperblackandwhite', 'wheatflour', 'oliveoil', 'sugarcanesugar']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']",1,3
"Lo mein, with shrimpPastry, Chinese, made with rice flourWhite rice with tomato sauce",169749580,450,646.013129531648,12.7322359396433,2.30252204585538,26.0641289437586,105.787330981775,111.666666666667,25.7500587889476,1417.9737409367,4.32637664119146,1.8933159094017,main_dishsideside,"['soybeanoil', 'sesameoil', 'oniongreen', 'waterindirectallsources', 'soybeanseed', 'beansnapsucculent', 'rapeseedoil', 'gingerdried', 'saffloweroil', 'mushroom', 'peanutoil', 'fish-shellfishcrustacean', 'cornfieldstarch', 'cornfieldoil', 'beetsugar', 'cottonseedoil', 'sunfloweroil', 'pepperblackandwhite', 'wheatflour', 'oliveoil', 'sugarcanesugar']['cornfieldoil', 'sesameseed', 'beetsugar', 'riceflour', 'sugarcanesugar', 'waterindirectallsources']['rapeseedoil', 'milkfat', 'cornfieldoil', 'sunfloweroil', 'tomatopuree', 'saffloweroil', 'milknonfatsolids', 'ricewhite', 'cottonseedoil', 'waterindirectallsources', 'milkwater', 'soybeanoil']",1,3
