Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
"Empanada, Mexican turnover, fruit-filledBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",135873550,450,1014.58239052521,41.5690251773354,12.7224753301407,23.5455599877171,137.039742947545,19.1659845953746,17.1810816794588,1871.89384171172,13.7586886759168,0.125024422137784,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",1,1
"Empanada, Mexican turnover, fruit-filledBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Yellow rice, cooked, regular, fat added in cooking",150868520,450,1005.67208867924,42.4128122453346,12.7628213595601,19.3456913838888,137.262683522327,18.7573042242928,15.8613870715074,1809.22955157573,9.83573821424592,0.165239914843667,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",2,1
"Empanada, Mexican turnover, fruit-filledYellow rice, cooked, regular, fat added in cookingStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",150868410,450,1033.37217402927,49.70619285049,15.5390527343463,19.0730819867396,128.447310115125,29.3679075997675,14.8823438181505,1693.71664138533,7.29526844347733,0.229152576983713,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",2,2
"Empanada, Mexican turnover, fruit-filledYellow rice, cooked, regular, fat added in cookingBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)",150868520,450,1005.67208867924,42.4128122453346,12.7628213595601,19.3456913838888,137.262683522327,18.7573042242928,15.8613870715074,1809.22955157573,9.83573821424592,0.165239914843667,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",2,1
"Empanada, Mexican turnover, fruit-filledYellow rice, cooked, regular, fat added in cookingYellow rice, cooked, regular, fat added in cooking",165863490,450,996.761786833267,43.2565993133337,12.8031673889796,15.1458227800604,137.485624097109,18.348623853211,14.541692463556,1746.56526143975,5.912787752575,0.20545540754955,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",1,2
"Empanada,  Mexican turnover, pumpkinStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",135873350,450,1001.71245625791,46.8837391110119,13.4678672474127,22.8020810066265,123.562541880724,22.038567493113,23.5129364902092,1598.39550294096,8.92673665400938,0.24629971361858,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",1,0
"Empanada,  Mexican turnover, pumpkinStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",135873460,450,974.012370907886,39.5903585058564,10.6916358726266,23.0746904037756,132.377915287926,11.4279641176383,24.4919797435662,1713.90841313136,11.467206424778,0.182387051478534,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",1,0
"Empanada,  Mexican turnover, pumpkinStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Yellow rice, cooked, regular, fat added in cooking",150868430,450,965.102069061913,40.4341455738556,10.731981902046,18.8748217999473,132.600855862708,11.0192837465565,23.1722851356148,1651.24412299538,7.54425596310705,0.222602544184417,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",1,1
"Empanada,  Mexican turnover, pumpkinBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",135873460,450,974.012370907886,39.5903585058564,10.6916358726266,23.0746904037756,132.377915287926,11.4279641176383,24.4919797435662,1713.90841313136,11.467206424778,0.182387051478534,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",1,0
"Empanada,  Mexican turnover, pumpkinBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",135873570,450,946.312285557861,32.296977900701,7.91540449784044,23.3472998009248,141.193288695128,0.817360742163554,25.4710229969231,1829.42132332177,14.0076761955466,0.118474389338488,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",1,0
"Empanada,  Mexican turnover, pumpkinBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Yellow rice, cooked, regular, fat added in cooking",150868540,450,937.401983711888,33.1407649687002,7.95575052725991,19.1474311970965,141.41622926991,0.408680371081777,24.1513283889717,1766.75703318578,10.0847257338756,0.158689882044371,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",2,0
"Empanada,  Mexican turnover, pumpkinYellow rice, cooked, regular, fat added in cookingStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",150868430,450,965.102069061913,40.4341455738556,10.731981902046,18.8748217999473,132.600855862708,11.0192837465565,23.1722851356148,1651.24412299538,7.54425596310705,0.222602544184417,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",1,1
"Empanada,  Mexican turnover, pumpkinYellow rice, cooked, regular, fat added in cookingBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)",150868540,450,937.401983711888,33.1407649687001,7.95575052725991,19.1474311970965,141.41622926991,0.408680371081777,24.1513283889717,1766.75703318578,10.0847257338756,0.158689882044371,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",2,0
"Empanada,  Mexican turnover, pumpkinYellow rice, cooked, regular, fat added in cookingYellow rice, cooked, regular, fat added in cooking",165863510,450,928.491681865915,33.9845520366993,7.99609655667938,14.9475625932681,141.639169844692,1.49088225950936E-78,22.8316337810203,1704.0927430498,6.16177527220472,0.198905374750254,main_dishsideside,"['beetsugar', 'cornfieldoil', 'squashwinter', 'spicesother', 'cinnamon', 'sunfloweroil', 'cottonseedoil', 'wheatflour', 'pumpkin', 'eggyolk', 'sugarcanesugar', 'saffloweroil', 'rapeseedoil', 'waterindirectallsources', 'soybeanoil', 'sweetpotato']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",2,1
"Nachos with cheese and sour creamStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",140524270,450,837.809917355372,47.409435261708,18.6870523415978,32.3756887052342,74.1258608815427,81.6976584022039,5.89238980716254,1481.55991735537,13.689738292011,1.01794112365704,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",3,3
"Nachos with cheese and sour creamStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",140524380,450,810.109832005347,40.1160546565525,15.9108209668117,32.6482981023833,82.9412342887448,71.0870550267292,6.87143306051949,1597.07282754578,16.2302080627796,0.954028461516997,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",3,3
"Nachos with cheese and sour creamStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Yellow rice, cooked, regular, fat added in cooking",155519350,450,801.199530159374,40.9598417245517,15.9511669962312,28.448429498555,83.1641748635266,70.6783746556474,5.55173845256807,1534.40853740979,12.3072576011087,0.99424395422288,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",3,3
"Nachos with cheese and sour creamBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",140524380,450,810.109832005347,40.1160546565525,15.9108209668117,32.6482981023833,82.9412342887448,71.0870550267292,6.87143306051949,1597.07282754578,16.2302080627796,0.954028461516997,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",3,3
"Nachos with cheese and sour creamBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",140524490,450,782.409746655322,32.8226740513971,13.1345895920256,32.9209074995325,91.7566076959468,60.4764516512545,7.85047631387644,1712.58573773618,18.7706778335482,0.890115799376951,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",3,3
"Nachos with cheese and sour creamBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Yellow rice, cooked, regular, fat added in cooking",155519460,450,773.499444809349,33.6664611193963,13.174935621445,28.7210388957042,91.9795482707286,60.0677712801727,6.53078170592502,1649.9214476002,14.8477273718773,0.930331292082834,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",2,3
"Nachos with cheese and sour creamYellow rice, cooked, regular, fat added in cookingStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",155519350,450,801.199530159374,40.9598417245517,15.9511669962312,28.448429498555,83.1641748635266,70.6783746556474,5.55173845256807,1534.40853740979,12.3072576011087,0.99424395422288,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",3,3
"Nachos with cheese and sour creamYellow rice, cooked, regular, fat added in cookingBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)",155519460,450,773.499444809349,33.6664611193963,13.174935621445,28.7210388957042,91.9795482707286,60.0677712801727,6.53078170592502,1649.9214476002,14.8477273718773,0.930331292082834,main_dishsideside,"['milknonfatsolids', 'milkfat', 'sunfloweroil', 'soybeanoil', 'garlicbulb', 'peppernonbell', 'saffloweroil', 'milkwater', 'rapeseedoil', 'cottonseedoil', 'cornfieldoil', 'spicesother', 'cornfieldmeal', 'marjoram']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",2,3
